row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,PB_neg_5.mzML Peak height,Cg2_neg_12.mzML Peak height,Cg1_neg_13.mzML Peak height,Ps2_neg_14.mzML Peak height,Cg3_neg_10.mzML Peak height,Asp3_neg_19.mzML Peak height,Ps1_neg_20.mzML Peak height,Asp2_neg_16.mzML Peak height,Asp1_neg_18.mzML Peak height,Ml1_neg_9.mzML Peak height,Ps3_neg_21.mzML Peak height,Ml3_neg_17.mzML Peak height,Ml2_neg_11.mzML Peak height,QC_neg_7.mzML Peak height,QC_neg_22.mzML Peak height,QC_neg_8.mzML Peak height,QC_neg_15.mzML Peak height,QC_neg_24.mzML Peak height,
9911,394.9759426555423,4.6877317,,,,,,,,,,,10167.463,10905.497,8672.044,11280.169,8040.666,10740.465,12591.962,12049.803,10231.316,7796.477,14027.599,8669.562,8532.318,10490.845,8692.694,12770.906,8666.331,12468.486,
9912,346.9941755725714,4.68217,,,,,,,,,,,39853.89,37154.543,39130.55,42320.15,38279.28,43568.332,46463.797,42209.434,38588.383,25190.137,48127.316,23686.791,26461.988,41005.37,40328.562,46528.016,40223.684,42824.305,
9913,539.2676467039126,4.6690636,,,,,,,,,,,0,0,0,0,0,0,0,0,0,22358.541,0,7459.646,8232.112,2049.7903,0,0,1872.9907,3016.5918,
9915,565.1182804828173,4.6710167,,,,,,,,,,,0,6526.143,7373.972,4140.734,9196.078,6925.1895,5498.141,3191.852,11862.042,3606.0164,4849.297,8175.025,1901.2849,4851.754,0,0,0,6388.505,
9916,609.991464996151,4.6870522,,,,,,,,,,,1373.2361,6062.447,11785.71,4790.565,11393.897,10064.437,4659.892,6901.102,6092.671,0,4848.705,0,0,9504.979,10035.342,14619.372,2764.0723,12420.355,
9918,499.30586071011214,4.6767735,,,,,,,,,,,0,0,0,29105.227,0,19822.398,26206.047,23043.318,7994.071,9217.086,30428.68,11570.976,20367.258,19270.508,21535.523,20859.395,19016.537,17156.975,
9920,895.5716616579969,4.6753716,,,,,,,,,,,0,0,0,0,0,0,0,0,0,43796.785,0,2724.217,5105.5884,0,6971.577,7096.3843,8385.794,2746.5286,
9922,647.379227056044,4.67424,,,,,,,,,,,0,16904.537,10829.559,0,19990.938,0,0,0,0,0,0,0,0,3848.0352,0,0,0,4194.5596,
9924,449.1495700018458,4.6844893,,,,,,,,,,,30677.459,189616.47,303267.2,137918.7,193923.95,249290.73,133532.08,215924.7,185454.52,78201.15,144440.8,81373.266,54473.684,204698.03,188237.48,200567.28,195353.08,189794.64,
9925,471.31059631934886,4.673896,,,,,,,,,,,0,0,0,7511.735,0,0,5220.324,1821.816,0,0,5604.0522,0,0,2829.7888,2333.5984,0,2211.0735,2026.2266,
9926,247.13353921069964,4.675287,,,,,,,,,,,0,0,0,12797.962,0,0,8844.325,0,1694.819,0,15029.005,0,0,2758.2744,3285.914,5138.094,1797.1647,2516.1543,
9927,611.9881965786259,4.692195,,,,,,,,,,,0,6305.753,11270.43,4965.567,8807.883,10816.091,4262.811,7625.6675,5179.7695,0,5130.6255,0,0,9433.329,11555.409,11629.557,0,9276.345,
9931,539.1190619929496,4.6927705,,,,,,,,,,,0,1203.3867,7096.679,4903.8164,7891.397,6409.131,4814.301,3465.063,7557.86,1250.0437,3797.6736,5006.144,0,1307.4626,0,5130.043,2046.973,0,
9932,537.1234352061064,4.6849566,,,,,,,,,,,0,4085.8904,5277.4253,5018.6997,8043.0293,5396.171,5316.2715,3094.7332,8122.0273,1556.0205,4013.4915,7707.605,2674.4492,0,1684.5343,3906.2715,0,4392.409,
9933,533.229155568978,4.700185,,,,,,,,,,,0,0,0,0,0,49612.973,2350.7341,79140.18,41667.195,0,1191.5182,0,0,16463.195,6887.335,19812.484,14570.243,14890.134,
9943,507.28627786026726,4.7084293,,,,,,,,,,,0,0,0,0,0,19294.326,0,32466.201,36469.26,0,0,0,1906.5878,9556.155,9271.12,9372.472,9070.547,11696.544,
9944,921.3566765209196,4.7126164,,,,,,,,,,,0,8050.5234,8898.624,0,11863.0,0,0,1121.7301,0,0,0,0,0,1969.6484,0,1924.2134,0,1987.6578,
9945,342.98195087158615,4.7155437,,,,,,,,,,,19448.531,18336.22,19142.066,24822.746,22599.617,22650.023,24650.922,21835.092,23109.082,17386.576,24033.807,14030.143,16351.56,23499.076,23509.523,23668.387,22193.873,19955.98,
9949,947.3045515267387,4.7141166,,,,,,,,,,,0,9100.193,8588.678,0,15028.182,0,0,0,0,0,0,0,0,4707.4053,1474.892,2299.3955,0,2460.6577,
9950,519.2496245817446,4.7150927,,,,,,,,,,,0,0,0,1915.0,0,26632.496,0,60586.383,51186.67,0,0,0,0,12118.82,11005.918,14651.847,15698.915,12225.525,
9952,411.2022122071767,4.715285,,,,,,,,,,,0,0,0,1430.6559,1521.6926,26780.736,0,40153.156,23133.967,2509.5015,0,0,0,11526.872,10716.32,11901.241,8806.009,10328.535,
9954,583.2942518140956,4.7224665,,,,,,,,,,,0,0,0,0,0,0,0,0,1598.924,29039.863,0,13616.573,14778.014,5979.4224,1972.1356,4690.0645,6440.098,4851.4062,
9957,821.4318785359428,4.730255,,,,,,,,,,,0,133047.97,108280.734,2491.282,286042.12,0,1287.7712,0,0,0,0,0,0,35285.715,39061.977,41052.184,37417.96,40074.133,
9961,503.33680986728024,4.739358,,,,,,,,,,,0,2300.086,5314.229,22033.906,21476.719,0,18224.502,0,0,15213.693,20929.64,11001.081,17339.375,11956.451,9844.716,7829.2515,9482.281,11828.198,
9962,786.260483579267,4.7321734,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7975.565,0,7268.111,8778.706,3354.333,0,0,0,2788.1475,
9965,346.99413956644815,4.740572,,,,,,,,,,,35264.004,35059.543,39130.55,42219.984,42456.32,38927.496,42300.14,40003.0,36502.867,26397.445,41905.02,24755.77,26741.004,38897.656,44263.777,40315.637,42441.47,35969.348,
9973,449.1639410109168,4.7552404,,,,,,,,,,,0,21427.055,12649.921,2634.379,19703.732,3359.8135,9414.911,23225.613,3107.5608,2568.0828,13427.028,0,3942.6199,23455.682,19802.285,21531.857,18428.225,11834.582,
9979,842.2868424677272,4.747002,,,,,,,,,,,0,0,0,0,0,0,0,0,0,35870.84,0,22497.662,46206.836,18188.014,39943.625,0,43018.227,17447.686,
9983,955.4894362906557,4.7661,,,,,,,,,,,0,47980.1,42405.066,1280.1161,83769.35,0,0,0,0,0,0,0,0,12716.311,12678.0,13693.793,14157.08,13260.042,
9987,925.4790974505156,4.769308,,,,,,,,,,,1880.1066,276041.7,232153.33,8531.931,450392.56,5398.4116,3792.2937,6085.8433,3490.7903,7699.978,6218.721,2441.0498,5807.787,74510.41,4578.488,85365.48,3164.0347,80093.42,
9988,1015.3744911910716,4.7669663,,,,,,,,,,,0,13874.012,12781.27,0,10775.326,0,0,0,0,0,0,0,0,3563.487,0,4344.8115,0,3994.433,
9989,1051.3516554593546,4.775838,,,,,,,,,,,0,11602.744,11500.619,0,14381.246,0,0,0,0,0,0,0,0,3867.4155,0,3265.362,1332.0165,4109.259,
9990,328.9845299715096,4.771164,,,,,,,,,,,19470.734,20554.768,19511.33,23207.576,18644.496,20509.889,21817.617,19611.867,20448.61,14989.596,22841.576,12157.214,14094.579,23006.82,22593.61,23188.877,21874.188,20096.096,
9992,808.2662617194461,4.772158,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8535.258,0,10653.975,9073.442,3251.817,0,2778.344,0,2986.096,
9996,1053.3506638833771,4.777288,,,,,,,,,,,0,9148.283,7762.9116,0,10284.868,0,0,0,0,0,0,0,0,3185.165,1879.3473,3167.1548,0,2718.0645,
9998,925.5403763439962,4.7704873,,,,,,,,,,,0,12552.814,9359.029,0,21868.5,0,0,0,0,0,0,0,0,3025.6414,0,0,0,0,
10004,350.07417618209865,4.78398,,,,,,,,,,,12759.484,0,0,0,0,0,0,0,3402.3516,12139.005,0,17599.639,0,1377.6459,0,0,0,0,
10007,997.500844542567,4.7760115,,,,,,,,,,,0,36978.87,34966.516,1393.0997,71779.984,0,0,0,0,0,0,0,1331.0529,13931.984,12533.84,16063.192,11389.628,13357.644,
10013,330.9813175903468,4.775342,,,,,,,,,,,18147.852,17697.574,20218.639,24157.01,16688.678,22825.568,23030.71,21064.889,21393.818,11678.936,21795.613,12698.175,15808.876,24615.453,19054.096,21708.12,25552.219,21259.91,
10016,1025.4041394710694,4.785842,,,,,,,,,,,0,16531.04,12418.19,0,12716.45,0,0,0,0,0,0,0,0,3370.3774,2754.0833,4071.686,1195.7931,3495.0715,
10018,535.2443015301558,4.779442,,,,,,,,,,,0,0,0,0,0,19964.15,1861.5677,31334.496,12149.253,0,1346.5077,0,0,5312.381,3843.5403,7256.3726,3604.8574,6435.8315,
10019,1033.4766912931377,4.7827168,,,,,,,,,,,0,7972.0864,9396.999,0,13200.889,0,0,0,0,0,0,0,0,3424.3408,4158.995,4284.095,4216.075,3286.1636,
10024,862.3127553582959,4.78392,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10459.814,0,10147.18,11640.458,3795.758,0,0,0,5249.3486,
10035,575.0183652151532,4.7989254,,,,,,,,,,,4311.078,26831.088,35262.297,11727.8545,13868.269,18097.79,8465.546,14862.316,9243.704,10990.872,0,6922.937,5962.628,18274.002,15575.361,18019.748,16607.686,16224.789,
10036,306.9819985590327,4.787854,,,,,,,,,,,17286.93,15985.335,16760.6,19737.055,18188.115,19726.162,20302.137,18077.746,21464.352,14039.46,20632.188,11691.1455,13432.812,17176.943,19999.904,22358.611,21567.26,18728.717,
10038,323.0727616380937,4.798687,,,,,,,,,,,30145.617,0,0,2583.1055,0,0,1599.5026,1122.8601,4839.0,17817.846,0,14121.171,13063.827,1527.8374,0,0,0,2481.4583,
10039,321.076688234196,4.797517,,,,,,,,,,,7689.7065,0,0,0,0,0,0,0,2265.8027,7271.078,0,7267.2925,3983.9595,0,0,0,0,0,
10044,379.0003925627852,4.798514,,,,,,,,,,,40923.473,40692.668,42562.023,48181.906,44972.637,46598.81,48902.47,42586.355,45682.504,28915.322,47224.04,29060.58,30142.914,46552.695,44945.652,49735.66,47550.5,46222.18,
10046,551.2686404433368,4.810317,,,,,,,,,,,0,0,0,0,0,0,0,0,1148.9666,22727.242,0,11216.674,11368.531,3329.9797,2503.0479,2005.882,0,3425.3748,
10047,481.25871196897896,4.8020983,,,,,,,,,,,0,0,0,1459.6622,0,16665.098,2239.1614,18341.117,7179.666,10120.305,0,0,0,0,4734.628,6388.098,4424.386,1133.9005,
10048,1021.4076598226104,4.804612,,,,,,,,,,,0,12152.234,9449.007,0,9018.302,0,0,0,0,0,0,0,0,2204.58,2176.5999,3158.971,1254.768,2935.2002,
10053,298.97580823241464,4.801295,,,,,,,,,,,20906.762,20731.393,21303.818,25632.826,17162.357,21516.027,23945.4,20201.855,20899.428,10983.135,24042.37,14703.2295,15245.762,22000.424,19975.957,25124.736,21790.924,20787.291,
10055,1035.4764901074445,4.821298,,,,,,,,,,,0,8931.4,10411.342,0,12961.326,0,0,0,0,0,0,0,0,4113.1694,3247.7375,4007.1008,2687.009,3292.2517,
10057,1095.498978227157,4.8129582,,,,,,,,,,,0,12637.593,14528.011,0,27855.418,0,0,0,0,0,0,0,0,5588.1597,4500.72,6195.947,3873.9136,6870.124,
10060,311.22239008575553,4.8168535,,,,,,,,,,,0,2202.1902,5169.8887,35952.25,0,13890.529,25928.049,17296.678,7593.9062,4396.2905,47037.434,6878.598,5784.843,17413.717,13927.202,15660.975,11501.988,17087.05,
10064,993.4665221446867,4.8098273,,,,,,,,,,,0,7699.0034,9815.576,0,9763.969,0,0,0,0,0,0,0,0,3590.746,3268.3936,3763.1184,2827.7952,2992.1345,
10065,1111.4397267812872,4.814238,,,,,,,,,,,0,7442.411,10159.989,0,7168.086,0,0,0,0,0,0,0,0,3598.5515,2391.4775,2857.4622,0,2573.9417,
10066,293.17550835184926,4.8058968,,,,,,,,,,,20650.365,9725.455,18842.826,16748.98,20545.035,11043.052,13238.952,7280.1094,8168.983,5065.4043,14390.749,6316.24,6726.4565,17671.557,16801.586,18015.572,15552.637,0,
10067,382.27461614641084,4.811957,,,,,,,,,,,42756.35,21695.434,56768.703,5113.991,35277.65,1368.5123,19574.123,3478.6943,28238.014,127730.02,2236.0947,5975.928,19580.533,46458.223,36109.234,38148.098,35084.184,32093.889,
10069,627.1931027250718,4.8216233,,,,,,,,,,,0,0,1582.6123,8096.0547,0,5889.003,4627.667,8595.8955,3962.6292,0,7721.9956,0,1626.7548,5090.4805,3274.1719,4179.9116,0,4363.029,
10070,362.987206555685,4.806859,,,,,,,,,,,28742.39,29664.607,28816.445,38326.4,31471.133,33475.06,36245.184,34893.25,34038.105,20160.697,38434.86,20762.21,23075.494,35324.434,33982.703,35330.473,36360.06,32999.87,
10072,1001.4952354176125,4.810072,,,,,,,,,,,0,8319.382,18338.125,0,10922.0,0,0,0,0,0,0,0,0,4776.597,0,3632.5056,0,4780.1465,
10073,1093.362478398952,4.8154287,,,,,,,,,,,0,17248.092,16718.525,0,26450.291,0,0,0,0,0,0,0,0,4900.181,4722.3584,5561.384,0,4834.0776,
10074,1095.3617708594477,4.8178115,,,,,,,,,,,0,13991.419,11268.963,0,22150.092,0,0,0,0,0,0,0,0,4753.9634,4128.5,4837.166,0,4260.47,
10077,413.21739310420327,4.8114743,,,,,,,,,,,0,0,0,0,0,19493.623,1783.852,24595.654,13995.146,0,0,0,0,8139.457,2556.248,1505.4048,1901.1718,5582.854,
10078,349.07198579714986,4.81297,,,,,,,,,,,65545.25,1478.4543,0,5199.9937,4251.0005,1113.9536,5191.775,0,14816.696,54118.508,2926.8167,72321.22,30704.197,4409.54,0,4438.5005,0,3543.1123,
10079,967.5522245217361,4.8128495,,,,,,,,,,,0,20928.365,17408.807,0,43772.63,0,0,0,0,0,0,0,0,5856.1836,0,4970.687,0,5547.4214,
10080,1093.4983334174808,4.8180094,,,,,,,,,,,0,24209.027,33157.305,1689.944,53207.035,0,0,0,0,0,0,0,0,9671.518,9523.591,10661.0625,8282.281,10138.357,
10083,1057.521368827133,4.8176417,,,,,,,,,,,0,128273.625,190669.39,5130.761,278363.25,0,1244.4578,2559.6206,1685.0714,1187.3177,2206.0825,0,3113.0496,55721.586,50412.87,50664.246,53460.11,55856.242,
10085,575.018680830323,4.8200274,,,,,,,,,,,4311.078,26831.088,35262.297,6622.991,28031.186,18097.79,9133.864,14862.316,11120.394,10990.872,0,6922.937,9253.333,18274.002,18479.723,20568.107,14794.289,17126.219,
10088,967.4900406789925,4.821226,,,,,,,,,,,3811.3264,429724.5,363333.25,13159.053,794917.4,9813.743,5333.0264,9613.274,4103.0967,13033.35,8523.24,5858.5293,9604.414,131780.12,135899.06,151003.38,131071.48,123289.71,
10092,1059.3855765785204,4.829726,,,,,,,,,,,0,10463.517,9131.164,0,8239.293,0,0,0,0,0,0,0,0,3041.9458,2897.0042,3041.7024,0,3792.0894,
10093,991.4658684413637,4.825473,,,,,,,,,,,0,9620.228,16924.615,0,15750.801,0,0,0,0,0,0,0,0,4874.961,4881.172,4588.1235,4000.9062,4763.229,
10100,1067.4139379666371,4.8338146,,,,,,,,,,,0,15545.847,16852.418,0,17325.285,0,0,0,0,0,0,0,0,4742.189,4304.009,4380.1406,4277.4683,3960.3613,
10101,449.19316106102673,4.826992,,,,,,,,,,,0,8547.056,13891.127,0,0,9687.719,4543.803,8458.338,7278.1704,0,0,0,2402.9548,7908.397,0,6154.463,3966.388,6469.1357,
10103,611.9885448454099,4.83887,,,,,,,,,,,0,13421.082,27120.71,2835.7756,18302.395,8034.3535,3419.7048,8793.965,4871.634,2218.572,3576.4033,1745.4991,0,9715.372,8721.205,9797.367,9469.619,8900.344,
10106,1417.6451182483622,4.830928,,,,,,,,,,,0,18716.436,24351.365,0,27769.373,0,0,0,0,0,0,0,0,5119.055,0,4777.588,0,6839.528,
10108,447.1337049383653,4.829107,,,,,,,,,,,7445.285,9209.29,21482.873,6205.294,12723.702,7937.0005,8989.854,5513.6074,10226.664,4009.8174,6411.843,3895.2437,3466.936,9212.8545,8135.3413,9682.406,11803.793,7965.602,
10110,269.13088178369765,4.8332767,,,,,,,,,,,3974.9797,25403.969,21454.63,13376.263,31429.04,15079.395,15106.939,24960.787,24369.4,15258.89,11860.232,8089.752,7403.788,18441.104,17976.965,16244.159,20870.43,16821.197,
10112,1057.3851610505774,4.8411164,,,,,,,,,,,0,16464.838,14263.488,0,12679.375,0,0,0,0,0,0,0,0,5425.1416,4739.1655,5058.096,4904.4746,4856.2754,
10115,698.7154423068943,4.8448043,,,,,,,,,,,0,5504.773,7825.0005,0,20193.117,16051.072,5332.211,7778.3247,1782.2134,11940.758,4397.7637,5372.9004,4671.9443,6479.716,0,6207.539,0,6022.45,
10116,609.9913570488791,4.8424554,,,,,,,,,,,0,12140.537,30398.496,5011.6562,19522.178,8992.577,3721.8767,8814.3545,5175.3916,0,7629.895,0,1831.264,9324.881,8414.617,9784.248,10742.696,9546.19,
10121,338.9882099594173,4.8300343,,,,,,,,,,,44152.645,37267.05,44322.285,49894.42,43247.13,47695.195,49767.68,44326.297,45311.984,27168.404,51128.35,29568.785,30407.12,41604.55,48027.86,46460.34,49388.43,40557.082,
10122,694.7193669058935,4.845304,,,,,,,,,,,1731.2053,6550.5015,6636.778,2288.878,17568.396,16230.926,3658.6921,6003.087,3229.8914,11724.225,4195.6484,3817.9365,5225.125,6101.2817,1314.5806,5165.367,0,5135.174,
10125,565.1184484889615,4.8446016,,,,,,,,,,,0,6137.56,5857.4624,4028.5693,8978.873,6626.985,4220.799,3114.125,9331.775,4492.4453,3419.0747,9366.74,3878.1724,4921.0093,0,4318.6616,0,4537.534,
10127,449.1495806543637,4.845793,,,,,,,,,,,26914.842,245089.62,353161.5,145909.44,227862.86,239365.0,156071.2,200407.64,184437.14,101729.26,170461.62,90804.664,67248.14,215000.86,199290.62,206278.2,222668.33,195687.4,
10128,283.191043894536,4.842277,,,,,,,,,,,0,0,2109.157,11108.398,0,3866.883,8207.791,6832.722,3438.4883,4189.47,10574.501,3682.7356,4708.41,5736.316,0,7070.851,1759.8347,4902.8184,
10130,309.20674259349045,4.850411,,,,,,,,,,,0,0,4585.426,17888.404,0,8958.144,10876.002,16757.73,6875.4624,5490.1157,18000.604,5547.178,6852.9697,9881.6455,7841.6367,9817.721,4977.963,9440.883,
10134,279.1963001424444,4.8506665,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8248.312,0,27622.205,22982.47,8481.569,0,0,0,5680.2285,
10137,447.3434522565366,4.854601,,,,,,,,,,,19363.998,10227.654,22901.418,29858.104,20971.154,12755.811,22667.045,33654.125,23874.412,68728.67,18805.787,23874.965,27747.516,29433.693,25203.787,33013.496,31906.3,27420.746,
10138,539.1191775762788,4.846871,,,,,,,,,,,0,5794.154,5270.318,3958.307,8460.872,5680.769,4750.8926,4242.9185,7151.6924,4068.0474,4062.3435,4888.74,2562.61,4239.2427,2567.4917,4915.748,0,4088.4202,
10139,696.7175849558051,4.853207,,,,,,,,,,,1940.3223,9857.349,12545.692,2642.515,28896.605,25237.2,5793.924,8151.3745,2700.9143,20570.902,7315.427,6619.848,7387.5103,9066.313,7695.858,8085.9673,7574.088,8637.849,
10140,301.1231633592837,4.8591146,,,,,,,,,,,0,0,1675.743,0,0,5895.161,1305.2445,3172.8782,4304.2993,3397.3252,0,10016.46,4745.2637,2901.6138,0,0,0,1765.2347,
10141,577.0208035189337,4.8490386,,,,,,,,,,,4040.4575,18564.135,25989.848,7645.92,16891.25,10392.445,7419.2856,11474.665,8589.131,7642.2188,9180.168,6128.8853,6649.552,10645.527,9081.261,11174.626,11983.67,9976.402,
10143,501.32151347564854,4.8595614,,,,,,,,,,,0,4132.22,9604.563,73947.44,9029.736,76263.85,55850.133,90560.164,41020.9,14796.146,68994.125,18058.234,14052.152,32223.979,27956.455,39182.902,32138.14,35421.08,
10144,437.31440148079224,4.849933,,,,,,,,,,,4515.5913,3192.1204,6200.6333,9060.367,0,7014.0527,9625.2295,12445.746,8019.199,23295.045,7632.5566,3941.1064,7600.8867,11813.077,10929.87,12779.448,10375.853,10311.834,
10148,329.1182237565686,4.8613667,,,,,,,,,,,0,1757.4486,2947.0962,2120.0144,0,8768.534,0,5428.6304,13015.153,8264.596,0,24425.154,8842.75,4894.737,1774.0077,0,0,4470.817,
10154,529.3163044045933,4.863802,,,,,,,,,,,0,0,0,3619.667,0,0,3561.277,0,0,9699.112,3288.1418,9230.858,11839.009,5796.02,3535.9512,2864.183,3468.7917,4892.604,
10160,344.9790676948706,4.868504,,,,,,,,,,,16997.586,17390.283,19408.857,22515.297,11882.126,20010.31,22599.04,19413.086,19532.059,11843.772,21294.43,10917.039,14216.658,20163.043,22591.414,20922.016,22275.686,19599.42,
10161,257.1755248752826,4.8819456,,,,,,,,,,,2006.48,2414.0608,3290.936,14585.143,1726.7659,30854.957,11307.6045,47093.918,17576.71,21574.451,16455.6,18629.648,21808.729,20459.604,18628.21,22535.715,19845.861,17679.496,
10165,213.15973269565143,4.8804655,,,,,,,,,,,0,1575.8164,7707.188,1843.369,0,13304.883,1692.7589,15627.152,9004.081,3440.2979,2348.4912,4796.723,5000.4937,7035.027,7431.58,6672.4365,7755.4365,7369.251,
10166,840.2709895440186,4.879427,,,,,,,,,,,0,0,0,0,0,0,0,0,0,15894.007,0,20035.465,24835.238,10728.672,9381.741,8121.6885,8976.298,8708.16,
10167,379.158059899858,4.8773637,,,,,,,,,,,0,0,0,0,0,0,0,0,0,26758.836,0,37875.707,34038.44,4498.7847,0,0,0,4143.6865,
10169,213.14944424745056,4.884262,,,,,,,,,,,1956.0204,17992.838,77744.086,19217.035,43814.26,155982.47,14933.712,211305.31,91942.13,33101.87,23264.152,49046.977,52937.984,78785.35,76614.44,84107.23,79228.03,77594.305,
10180,334.9768478793958,4.885654,,,,,,,,,,,18249.39,17379.557,18345.916,22134.309,16468.338,19763.14,20497.557,18612.182,21281.64,14558.296,20779.549,14250.023,14711.788,18310.94,20999.025,18823.393,17934.553,17389.719,
10181,385.3065071890332,4.8978915,,,,,,,,,,,0,0,0,3732.3953,0,1806.1038,5955.54,2209.491,1729.2664,19843.426,0,13723.915,16891.748,6252.2905,0,6215.3613,0,5763.7363,
10183,884.3581155781048,4.8909044,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8931.92,0,7876.1025,12467.349,4058.499,0,0,0,0,
10192,928.2618824824137,4.8940535,,,,,,,,,,,0,0,0,0,0,0,0,0,0,13793.418,0,21008.297,26307.307,3901.045,0,0,0,4374.76,
10193,500.3092681406713,4.8979363,,,,,,,,,,,0,0,0,11274.105,0,0,10873.573,0,0,6673.7085,13715.83,5801.539,5051.336,4855.252,4644.8213,5507.0366,6946.378,5374.4917,
10201,354.98231492606635,4.906973,,,,,,,,,,,19950.293,18201.76,19117.902,22033.768,16959.305,22193.607,23059.586,21418.635,20500.95,17837.828,21460.736,17723.76,17432.668,20701.387,20792.748,24456.852,14491.032,23067.54,
10203,954.2610581199009,4.908074,,,,,,,,,,,0,0,0,0,0,0,0,0,0,30364.793,0,63304.97,44971.02,7331.054,7685.3154,6419.8,0,6367.1016,
10206,976.1928553197702,4.9021173,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8229.678,0,5424.905,18798.049,5530.8853,1537.8248,7751.496,0,6393.0874,
10207,535.2735472704683,4.914077,,,,,,,,,,,0,0,0,0,0,0,0,0,0,21383.121,0,9087.307,17662.062,4186.9023,0,0,0,4869.152,
10210,521.2653818151998,4.906393,,,,,,,,,,,0,0,0,2236.987,0,22104.326,2114.7156,32196.922,18281.18,0,0,0,0,5893.2505,5759.1235,0,6800.6226,6605.2666,
10215,884.29766572802,4.915923,,,,,,,,,,,0,0,0,0,0,0,0,0,0,235653.28,0,181996.66,286923.12,95757.36,93943.0,96285.49,85837.766,86310.34,
10218,974.1929148981178,4.91905,,,,,,,,,,,0,0,0,0,0,0,0,0,0,20554.861,0,10411.1875,34568.89,13500.7705,10630.035,12853.235,13553.192,9779.698,
10221,487.30584180516,4.918134,,,,,,,,,,,0,0,0,4874.8,0,1213.5741,3599.286,1710.0007,2237.245,45896.89,4591.303,44584.21,58290.723,23461.04,4189.1855,91050.37,3872.009,24006.154,
10225,280.9836866513953,4.9245863,,,,,,,,,,,32912.92,30676.508,29950.188,35731.613,27439.861,31917.0,31506.795,29416.19,32369.91,21323.674,30528.836,21482.922,21008.645,33510.414,33196.55,33732.645,35328.918,29122.02,
10226,483.23794293052117,4.928076,,,,,,,,,,,0,0,0,1674.6039,0,0,0,0,0,15201.164,0,9950.863,16396.018,5574.4985,6852.3154,6864.0415,5664.625,5186.468,
10227,961.4557592406527,4.9286547,,,,,,,,,,,0,7832.2046,9248.513,0,13468.004,0,0,0,0,0,0,0,0,3335.1357,3156.128,3242.579,0,3271.7537,
10228,465.3326862899899,4.9289465,,,,,,,,,,,16677.441,3106.3486,15564.855,5902.3,0,2538.1682,11419.112,9209.994,5288.7363,31788.56,6045.499,4324.261,6723.7207,8978.19,8234.733,10731.671,8459.124,8160.5283,
10230,925.4796152957813,4.940469,,,,,,,,,,,0,49214.527,46334.965,3245.1094,97251.63,2914.3982,1761.424,2991.525,2291.2969,4903.0244,0,1722.4823,3944.5103,14793.205,79079.33,13798.788,73336.8,15658.87,
10232,451.24855133367646,4.932615,,,,,,,,,,,0,0,0,0,0,0,0,0,0,15987.362,0,12227.246,19370.252,7177.943,8173.122,10487.878,7123.934,7803.321,
10235,469.2948385050821,4.930625,,,,,,,,,,,0,0,0,7601.8506,0,0,11446.27,0,0,0,8093.196,0,0,3089.7566,2768.5344,3981.4172,1619.4376,3913.9084,
10241,615.1761303682268,4.9446645,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6429.91,0,5498.128,45222.117,4370.2065,3474.18,3705.5662,2821.641,0,
10243,309.20659801694836,4.937983,,,,,,,,,,,0,0,2101.932,14449.7295,3249.533,6988.849,10596.816,12475.433,6358.9644,1883.5842,16504.127,2352.0042,4282.0547,7269.914,10239.705,0,10428.269,8864.452,
10247,793.437285742336,4.957062,,,,,,,,,,,0,39123.574,22670.074,0,36741.723,3539.8193,2675.4814,5365.667,2867.5828,6089.3794,0,1821.7444,4179.7925,10662.239,8617.128,7846.9062,6231.3604,9782.543,
10251,793.437132867922,4.962371,,,,,,,,,,,0,20593.98,31971.041,3225.868,57287.89,3539.8193,2675.4814,5365.667,2867.5828,6089.3794,0,1821.7444,4179.7925,8473.502,10073.444,10078.953,11238.343,9782.543,
10253,613.1791542450374,4.964457,,,,,,,,,,,0,0,0,0,0,0,1607.4324,0,0,31941.586,1168.2024,7361.0938,21103.969,5917.4614,4568.607,5397.9854,15158.484,10607.191,
10254,311.2224331335513,4.960661,,,,,,,,,,,0,4424.2686,14726.395,22151.701,10723.513,5845.52,15304.083,9126.771,4907.3867,6722.112,16993.834,8281.819,7966.0005,12427.87,14265.224,8530.57,15758.507,14293.095,
10257,487.34199021946296,4.9621367,,,,,,,,,,,0,7590.0225,27434.172,80531.016,18114.244,1605.7778,65162.16,1472.8242,2591.886,27181.309,90484.125,22937.79,18929.145,27910.748,31765.373,31221.367,30010.195,12947.744,
10264,343.2486227782005,4.9605403,,,,,,,,,,,0,0,2658.8696,9714.11,0,7546.497,6678.157,11793.679,4726.1694,11327.79,7468.0815,5729.761,13255.643,8008.9697,6672.0615,8885.085,7595.496,6736.1333,
10270,487.3210998468309,4.970983,,,,,,,,,,,0,0,0,0,0,0,0,0,0,25268.479,0,7281.2217,6927.1914,10694.24,0,2757.3398,3322.3677,3142.3298,
