"Filename",PS-PS_neg_53.mzML,CG-C13_neg_52.mzML,MI-B14_neg_49.mzML,CG-C22_neg_50.mzML,MI-B24_neg_47.mzML,QC_neg_45.mzML,MI-ML_neg_48.mzML,QC_neg_56.mzML,QC_neg_51.mzML,PB_neg_42.mzML,CG-CG_neg_55.mzML,ASP-ASP_neg_54.mzML,QC_neg_46.mzML
5087/383.0012mz/4.78min,14868.4658203125,15847.28125,15814.8837890625,19017.6875,15815.435546875,18424.19140625,15710.3720703125,17217.724609375,,15406.4462890625,17935.361328125,16451.697265625,15695.705078125
5092/408.9936mz/4.78min,30078.58203125,29705.90625,32084.912109375,30249.599609375,31107.193359375,31700.90625,29863.896484375,29029.275390625,31455.142578125,30242.33203125,31915.16015625,31632.60546875,30061.11328125
5093/316.9944mz/4.77min,,13842.3466796875,,14399.4775390625,12673.953125,13855.2578125,13061.1630859375,12832.4736328125,14874.404296875,12281.400390625,13564.7890625,13196.7578125,
5094/324.9923mz/4.78min,32045.58984375,32169.646484375,30055.23828125,32714.83984375,29904.0859375,35441.50390625,32134.603515625,35643.20703125,32786.73046875,32693.099609375,31888.021484375,31365.005859375,32556.544921875
5095/361.0000mz/4.78min,12971.31640625,16349.7939453125,15379.4892578125,14684.2919921875,12499.1494140625,,13938.8896484375,13376.0146484375,13289.1484375,13507.1572265625,,12902.017578125,13969.3583984375
5096/437.0083mz/4.78min,15411.0712890625,13929.8212890625,13432.724609375,13515.607421875,15545.6552734375,15868.2021484375,14443.3203125,16056.876953125,14130.849609375,14602.0068359375,17403.546875,14431.98828125,15131.8740234375
5097/1057.5213mz/4.78min,,34392.87109375,,48322.29296875,,37853.11328125,,37510.3125,38525.95703125,,168852.59375,,35303.59765625
5098/336.9921mz/4.78min,,22951.05078125,20882.0,23773.560546875,,22214.5703125,23848.3984375,23498.455078125,22849.466796875,21834.875,23703.654296875,24453.546875,
5100/328.9907mz/4.78min,22031.39453125,20308.5,23271.767578125,,23880.453125,22244.578125,20671.123046875,21323.111328125,19590.984375,20726.275390625,20205.13671875,20725.3203125,21292.572265625
5101/397.0034mz/4.79min,11145.2314453125,,,10425.6650390625,11856.8857421875,9934.2158203125,11238.017578125,10615.373046875,10991.2705078125,12472.64453125,13331.314453125,11538.48046875,10204.0009765625
5105/925.4802mz/4.79min,,63315.41015625,,96399.234375,,159467.390625,,161193.578125,163918.640625,,892256.6875,,160468.828125
5106/312.9954mz/4.79min,13826.43359375,15253.833984375,12497.421875,,13340.970703125,13915.7861328125,14251.1787109375,13733.06640625,13035.267578125,12566.703125,12833.609375,13181.166015625,12840.796875
5108/346.9942mz/4.79min,31318.3359375,29881.546875,30027.048828125,30623.205078125,27092.865234375,28181.533203125,28388.953125,28293.111328125,30154.291015625,30989.892578125,27537.8515625,30361.283203125,28131.201171875
5121/302.9915mz/4.79min,14680.265625,15984.09765625,14493.833984375,14872.146484375,15058.578125,13667.1298828125,15163.482421875,14758.42578125,15658.7275390625,14512.77734375,13920.0673828125,14663.865234375,14041.47265625
5122/320.9981mz/4.79min,15482.107421875,13418.0244140625,13712.7265625,,14319.3154296875,14552.4951171875,,14656.9130859375,14362.6806640625,13524.4072265625,12807.572265625,14246.64453125,14472.58984375
5123/340.9971mz/4.80min,17182.076171875,19903.11328125,17954.72265625,,17340.087890625,17947.3671875,17496.05859375,17822.99609375,17354.552734375,,18099.44140625,17881.72265625,19216.63671875
5124/403.0050mz/4.80min,13786.314453125,14461.9658203125,14839.40234375,,12818.01953125,,12894.1171875,13465.5,13510.3115234375,13968.7490234375,14882.6689453125,13185.0107421875,14099.865234375
5125/381.0016mz/4.79min,12449.359375,11418.423828125,,15273.2744140625,10870.3798828125,13415.8935546875,11457.4873046875,11055.962890625,12598.7529296875,11253.57421875,12335.0029296875,9978.3876953125,10963.45703125
5127/455.0104mz/4.80min,18095.939453125,22429.51171875,21823.119140625,,18936.349609375,19790.7578125,18089.955078125,20084.822265625,19547.556640625,17727.7890625,21661.986328125,21517.548828125,21276.904296875
5128/413.0026mz/4.80min,10550.6611328125,10063.1728515625,12263.1171875,,10843.5390625,11614.2294921875,10224.748046875,10031.421875,9133.1533203125,9391.294921875,11543.00390625,10855.3876953125,10150.6240234375
5129/280.9906mz/4.80min,12169.8408203125,12885.0205078125,13152.38671875,13160.2529296875,,13109.0419921875,12039.5302734375,13048.240234375,12879.0,12386.1630859375,,,
5130/385.0007mz/4.80min,12388.333984375,14851.9501953125,13215.181640625,,12175.1328125,,13308.99609375,12224.2041015625,13942.8779296875,12710.5205078125,12557.5185546875,14448.986328125,13050.8408203125
5131/440.9987mz/4.80min,24925.546875,29632.47265625,27750.8515625,28209.3671875,25312.0625,26461.19921875,23959.017578125,26953.8984375,26791.15234375,24328.04296875,27854.787109375,25398.759765625,25394.427734375
5135/374.9914mz/4.80min,29329.935546875,31989.806640625,31914.28515625,32885.19921875,29963.720703125,31269.076171875,28328.78515625,29034.01171875,30886.333984375,30016.091796875,28547.5859375,30497.669921875,30897.45703125
5136/388.9999mz/4.80min,19570.05078125,17887.283203125,20142.5234375,24770.89453125,18897.724609375,20095.294921875,18785.05078125,20956.453125,20062.603515625,19027.1796875,21479.064453125,18476.435546875,17511.5625
5138/465.0113mz/4.81min,10764.7783203125,14303.1201171875,12026.0,14805.69921875,10518.4638671875,,10613.009765625,12894.2724609375,11130.4873046875,9630.9462890625,13443.6357421875,11343.77734375,12022.00390625
5142/373.0011mz/4.80min,,17909.9375,17395.404296875,17848.04296875,16717.185546875,17121.1640625,14252.3349609375,15838.18359375,,15227.818359375,16993.35546875,,
5144/419.0019mz/4.80min,13951.6826171875,18190.408203125,,18023.763671875,13966.654296875,16384.76953125,16042.76953125,15574.5859375,14631.7783203125,14120.810546875,16725.41796875,14430.3916015625,15975.654296875
5145/483.0105mz/4.80min,10474.8095703125,11782.9609375,11043.8525390625,12739.361328125,10302.0615234375,12221.6572265625,10266.1123046875,11105.208984375,,9621.5615234375,13019.03125,10356.5810546875,12101.8076171875
5147/392.9973mz/4.80min,14227.7939453125,12432.958984375,12462.2568359375,12224.01953125,11356.0322265625,12241.1943359375,,,13344.4921875,11577.9150390625,,12055.8193359375,11667.6669921875
5148/387.0001mz/4.81min,12138.849609375,13720.720703125,11999.0546875,12032.2353515625,11848.642578125,,11630.888671875,11730.6044921875,13679.6826171875,11376.0009765625,12510.208984375,12712.9560546875,12467.3408203125
5149/322.9970mz/4.80min,21686.455078125,25001.017578125,24616.75,25508.150390625,23261.001953125,,21658.029296875,24744.52734375,26377.546875,23989.826171875,21780.224609375,22357.4296875,22682.767578125
5150/371.0015mz/4.80min,12251.013671875,15650.5068359375,12901.990234375,13988.48046875,12673.5712890625,14050.2275390625,11709.1640625,14066.671875,12621.4130859375,13377.3466796875,12599.0654296875,12503.8564453125,
5151/469.0138mz/4.80min,12898.0126953125,11820.27734375,14694.453125,15693.9609375,12212.7783203125,13146.578125,14114.5625,13835.3369140625,13012.349609375,,13604.5341796875,,13656.2021484375
5153/451.0070mz/4.81min,,15257.86328125,15491.7294921875,16664.1953125,13463.70703125,13374.5380859375,,14022.67578125,13068.6572265625,11174.9794921875,15892.41015625,12576.5341796875,13967.84375
5154/292.9888mz/4.80min,,13879.5029296875,,16341.0205078125,15250.18359375,11979.1279296875,,12104.3046875,13347.0771484375,12362.96875,14269.8896484375,14240.05859375,13802.439453125
5155/399.0037mz/4.81min,11540.0009765625,12630.2919921875,13483.2939453125,12122.85546875,10508.18359375,,11968.16015625,,,11902.95703125,12494.4404296875,11683.6337890625,
5156/423.0052mz/4.81min,22825.27734375,25726.751953125,24171.287109375,26248.341796875,22053.96484375,23701.212890625,23245.201171875,22010.32421875,24214.861328125,22408.958984375,22712.0078125,20736.107421875,22483.421875
5159/254.9896mz/4.80min,10742.966796875,14712.888671875,12999.076171875,,10280.0478515625,10449.91796875,10888.302734375,11645.0380859375,12265.544921875,11717.3701171875,10364.009765625,11296.8837890625,10975.37109375
5161/425.0008mz/4.81min,,11852.125,10289.08984375,9997.6630859375,,,,9847.8857421875,9292.310546875,,10570.267578125,,9500.734375
5162/316.9948mz/4.81min,12893.77734375,15551.1083984375,13501.427734375,17058.44921875,14068.404296875,,13061.1630859375,14232.8017578125,14874.404296875,12281.400390625,13310.2294921875,12807.3369140625,13325.9384765625
5165/356.9968mz/4.81min,30615.8828125,35208.0859375,37412.98828125,34408.06640625,30180.626953125,32692.638671875,31121.283203125,33938.94921875,32801.78515625,29725.595703125,32524.408203125,31162.630859375,32547.44140625
5166/421.0035mz/4.82min,15564.4716796875,17030.630859375,17366.560546875,16957.57421875,16662.095703125,16425.212890625,16482.681640625,18022.525390625,17297.177734375,15583.5,18276.841796875,14772.3154296875,18944.55859375
5167/290.9941mz/4.81min,12546.59375,13896.6806640625,13871.10546875,,13229.24609375,11515.7353515625,11761.8056640625,13017.1083984375,,13561.0576171875,,11761.1083984375,
5175/507.1396mz/4.82min,,19989.267578125,16571.90625,16892.15625,8883.3818359375,14845.9306640625,,11735.7392578125,12350.5419921875,,,,12190.7529296875
5179/207.1390mz/4.82min,17019.20703125,16392.390625,17672.7578125,15713.2158203125,17628.9375,15362.5390625,17282.962890625,15788.1630859375,16064.4267578125,18090.91796875,12255.54296875,16457.46875,15256.341796875
5180/382.2756mz/4.82min,,1429978.625,1261757.0,1575076.25,137969.28125,552647.375,,544633.3125,555458.6875,,,,541731.75
5184/360.9968mz/4.82min,,15030.5478515625,16094.10546875,15410.51171875,13990.556640625,15431.810546875,12992.84765625,13956.1484375,14016.5791015625,,13542.0283203125,14698.4423828125,
5188/287.2227mz/4.82min,70045.46875,57504.140625,56193.96484375,52315.16796875,60100.9296875,51831.28125,62865.48828125,65810.3203125,63618.6796875,57522.05859375,58765.40234375,73405.2890625,55308.84375
5189/320.9987mz/4.81min,15482.107421875,14277.583984375,16472.751953125,,15049.7236328125,14552.4951171875,13610.3408203125,14656.9130859375,14081.4033203125,,13086.4150390625,13124.638671875,14740.6396484375
5190/352.9977mz/4.82min,,15512.1240234375,18009.630859375,,15563.8583984375,15988.55078125,15046.5849609375,15800.1728515625,16750.248046875,14333.998046875,15657.2822265625,15012.0712890625,14918.5888671875
5193/509.1374mz/4.82min,,12988.55859375,11107.462890625,10476.9814453125,5377.89306640625,8164.4501953125,,8073.7802734375,9494.7705078125,,,,8572.91796875
5196/455.0107mz/4.82min,18402.888671875,22429.51171875,21823.119140625,23792.50390625,18859.791015625,19790.7578125,19201.0625,21327.07421875,21838.154296875,19080.875,21661.986328125,19057.849609375,21276.904296875
5198/354.9990mz/4.82min,16681.1875,17783.728515625,20275.69921875,18691.61328125,15483.1142578125,17571.275390625,15064.7197265625,16705.546875,16685.310546875,15122.28125,15347.6923828125,18255.025390625,
5201/340.9972mz/4.81min,15682.361328125,19903.11328125,18500.62890625,20136.890625,,17947.3671875,16849.220703125,,16901.30078125,16663.951171875,18099.44140625,16901.953125,19216.63671875
5202/408.9940mz/4.81min,27306.3671875,32112.53125,30118.337890625,28418.962890625,24184.47265625,31700.90625,27368.58984375,24486.177734375,27582.015625,25165.62109375,26536.43359375,25678.75390625,28043.60546875
5204/333.0003mz/4.82min,13488.4462890625,15356.0146484375,14043.58203125,14921.2783203125,13016.408203125,13226.7861328125,12493.7607421875,12355.7158203125,12872.859375,13583.3427734375,14235.326171875,12229.4775390625,
5205/383.0019mz/4.82min,17177.859375,19658.955078125,21626.552734375,19153.978515625,17169.666015625,17313.33984375,15868.76953125,18106.970703125,18117.25,17121.009765625,18524.1796875,15909.65625,16904.353515625
5206/324.9928mz/4.81min,28895.712890625,33771.171875,32044.046875,32660.349609375,,28737.912109375,26483.857421875,29893.92578125,29547.349609375,29519.521484375,27845.5078125,26291.62890625,31422.46875
5209/309.1709mz/4.82min,23006.919921875,21307.173828125,18458.490234375,18620.697265625,19965.458984375,17559.708984375,20692.23828125,19085.970703125,20931.62890625,23422.076171875,21503.873046875,21502.5,23419.775390625
5210/1057.5218mz/4.82min,,57163.55078125,,84279.78125,,63912.984375,,66890.53125,65163.19921875,,343076.0,,62324.37109375
5211/405.0030mz/4.81min,,14163.42578125,17115.673828125,15198.5107421875,,14486.9521484375,13331.3037109375,14195.7177734375,14989.8642578125,12242.009765625,13800.1015625,12327.1875,14693.671875
5219/312.9959mz/4.82min,12180.5703125,12639.3505859375,13876.75,14111.9228515625,12519.0625,12767.650390625,10836.5478515625,,13458.6455078125,10661.427734375,11048.7001953125,12158.07421875,12840.796875
5221/367.0012mz/4.83min,,,14722.6533203125,14471.6611328125,11916.5166015625,13080.0888671875,11845.0556640625,11347.6728515625,11810.6298828125,,13065.689453125,12069.8583984375,13074.84765625
5227/440.9990mz/4.83min,22543.189453125,29632.47265625,27750.8515625,28209.3671875,24529.328125,26461.19921875,23920.521484375,25935.3671875,26174.095703125,23197.724609375,26051.076171875,24544.341796875,24106.8125
5229/967.4906mz/4.83min,,125939.546875,,200027.234375,,54223.62109375,,55941.90625,56325.59765625,,117267.5390625,,57438.87109375
5230/483.3107mz/4.83min,,,33985.0625,,7491.6728515625,10529.8984375,53057.046875,10694.5263671875,13067.0390625,,,,10320.5283203125
5233/241.1443mz/4.83min,38496.60546875,34393.63671875,35853.234375,38190.3125,35455.171875,38161.82421875,36460.41015625,35743.1640625,35220.75,36434.8828125,37770.23046875,37889.640625,38139.3203125
5234/306.9958mz/4.83min,16228.5830078125,18870.287109375,18279.263671875,19065.421875,,18829.03515625,16048.9853515625,16456.953125,17448.9296875,15842.732421875,17161.619140625,17066.048828125,17194.658203125
5237/389.0004mz/4.83min,18069.37109375,22830.142578125,20142.5234375,24770.89453125,18096.767578125,20095.294921875,18392.814453125,17455.201171875,20062.603515625,17623.892578125,19553.298828125,19073.767578125,18501.3515625
5239/330.9862mz/4.84min,24714.15625,28498.478515625,27868.578125,25944.16796875,24821.88671875,26372.755859375,26794.140625,27582.873046875,26342.7578125,26652.4609375,25673.484375,27413.552734375,26164.751953125
5244/220.1469mz/4.84min,20440.490234375,16482.005859375,16327.259765625,16110.87890625,13385.1572265625,18767.337890625,17014.6171875,16633.21875,17670.0703125,19883.04296875,17331.951171875,18565.13671875,18520.75390625
5245/392.9973mz/4.84min,13210.16015625,12432.958984375,,15036.8828125,12256.5693359375,13199.1533203125,12606.4091796875,,12981.3662109375,12083.423828125,11770.6279296875,13770.2001953125,
5246/293.1763mz/4.84min,604441.9375,528827.4375,534509.3125,483662.03125,540846.25,556258.75,529103.4375,547940.375,564866.0625,570187.1875,551622.6875,567595.0625,537575.3125
5247/361.1635mz/4.84min,18185.396484375,18564.583984375,15419.140625,17191.900390625,20470.619140625,16652.81640625,17201.93359375,17206.798828125,17754.115234375,20462.45703125,17205.111328125,16667.076171875,17731.994140625
5248/365.0021mz/4.84min,,13005.328125,11372.0390625,12918.033203125,11161.1435546875,12135.92578125,12355.2646484375,9588.0126953125,11182.3798828125,10825.2001953125,11730.1748046875,10687.3984375,12325.3193359375
5250/294.1794mz/4.84min,99268.796875,87977.9765625,88396.5,86866.40625,88198.7890625,92645.3125,90788.4765625,95952.078125,98704.0625,99980.046875,96119.734375,96581.640625,94521.0703125
5251/221.1544mz/4.84min,32140.310546875,31367.759765625,31798.80078125,28144.076171875,29947.880859375,32143.923828125,30671.07421875,29619.8828125,31831.259765625,30685.45703125,31562.802734375,32957.91015625,28640.21484375
5252/236.1052mz/4.84min,33108.8984375,33501.9765625,34375.4609375,29455.017578125,32693.134765625,31113.365234375,30136.138671875,36248.4296875,34411.76171875,38491.95703125,32454.603515625,38031.44140625,31013.755859375
5253/329.1530mz/4.84min,15011.5556640625,13810.2353515625,14121.0322265625,12574.82421875,14478.560546875,12482.2490234375,15314.376953125,14294.544921875,14478.0625,13728.0322265625,15445.7880859375,11456.2666015625,11259.8095703125
5254/348.9963mz/4.84min,12798.9228515625,13263.4052734375,14135.7958984375,14450.0634765625,12027.90625,12174.4736328125,12357.80078125,12331.2470703125,12906.0498046875,12361.6943359375,13632.5185546875,11712.837890625,14609.80078125
5256/455.0107mz/4.83min,19675.4453125,,21823.119140625,23792.50390625,19643.189453125,19790.7578125,19201.0625,21327.07421875,21838.154296875,19080.875,20150.61328125,19420.787109375,20332.572265625
5257/423.0051mz/4.84min,20476.3828125,18839.98046875,24171.287109375,26248.341796875,22077.671875,23701.212890625,21099.40234375,20284.001953125,24214.861328125,22031.1015625,21575.888671875,20333.76953125,22070.943359375
5258/351.1345mz/4.84min,11494.2802734375,7911.00048828125,8308.63671875,8194.931640625,10849.19140625,8922.71484375,9292.2470703125,10210.041015625,8615.615234375,9433.470703125,8556.8984375,9924.033203125,10261.59765625
5259/487.0139mz/4.84min,13879.9609375,15827.47265625,14946.755859375,13422.0625,14177.68359375,12784.8134765625,12970.990234375,13123.830078125,14385.1728515625,13747.388671875,14570.72265625,13075.1142578125,
5263/403.0049mz/4.84min,12753.443359375,13751.6796875,14547.783203125,15667.9755859375,13367.8349609375,12841.9541015625,14466.896484375,,13140.1474609375,13039.00390625,12659.3349609375,14532.4482421875,13943.01171875
5264/384.9993mz/4.84min,13092.615234375,13483.4326171875,12625.2177734375,14891.9208984375,11924.4091796875,12526.3720703125,11779.6787109375,13937.4326171875,13002.6953125,12834.111328125,13926.1435546875,,
5265/376.9969mz/4.84min,18736.2890625,20634.296875,20674.29296875,20543.134765625,18248.06640625,20927.005859375,18287.208984375,20842.345703125,18951.001953125,,18255.23046875,19291.99609375,20745.142578125
5266/352.9974mz/4.84min,15368.841796875,15512.1240234375,13018.4072265625,13363.11328125,15563.8583984375,,14398.55078125,12193.6083984375,13616.298828125,14050.12109375,15657.2822265625,14171.642578125,14918.5888671875
5267/379.0000mz/4.85min,26744.767578125,27314.060546875,28405.01171875,28735.1953125,27555.408203125,30087.998046875,25220.140625,27238.4765625,28260.7421875,26255.611328125,27503.0546875,26456.05859375,25751.09765625
5273/354.9979mz/4.84min,,16975.419921875,,13373.814453125,14791.8779296875,,15064.7197265625,16694.19921875,16685.310546875,16869.216796875,14643.455078125,15372.3232421875,
5275/469.0122mz/4.85min,12181.3623046875,15208.63671875,12717.1337890625,15059.955078125,11797.1640625,12672.8408203125,,12659.2373046875,12957.91015625,12115.373046875,,13168.20703125,14242.3134765625
5276/360.9967mz/4.86min,15971.177734375,15586.3994140625,14843.0595703125,13868.1162109375,,14813.98046875,15329.677734375,13557.412109375,13751.357421875,14042.419921875,14860.4296875,14242.2705078125,15089.22265625
5278/336.9922mz/4.85min,21205.60546875,22187.30859375,21572.029296875,21778.341796875,21416.86328125,22139.44140625,,21445.26171875,22514.888671875,23000.72265625,21906.23046875,21961.427734375,21286.53125
5283/386.9999mz/4.85min,12700.396484375,12436.9140625,,,10883.060546875,,12329.8701171875,10357.345703125,14092.380859375,12362.58203125,13113.85546875,11997.0029296875,
5285/374.9912mz/4.87min,34175.6875,33776.9296875,32811.23046875,33972.96875,33933.640625,31784.87890625,33100.87109375,30561.255859375,32598.279296875,28605.3671875,34183.6328125,30973.388671875,32432.3046875
5287/302.9902mz/4.86min,,14661.5908203125,,12716.0546875,14505.5107421875,13251.9287109375,,14420.2509765625,,13296.8984375,,13888.88671875,13167.494140625
5289/368.9873mz/4.86min,,,26363.06640625,28570.833984375,26010.92578125,25186.435546875,25220.748046875,28826.58984375,27307.5625,25961.0234375,,25937.984375,26617.09765625
5293/370.9983mz/4.87min,18065.1015625,18942.943359375,17596.103515625,18304.1953125,18461.541015625,17122.48046875,18211.501953125,17200.21875,18825.5390625,18290.845703125,15670.099609375,18680.34375,
5294/411.0016mz/4.86min,11805.25,10800.60546875,11533.5615234375,10762.9404296875,11573.0546875,,11709.7001953125,10321.8583984375,10236.0546875,10029.5087890625,11291.8486328125,10643.7880859375,11238.005859375
5295/413.0019mz/4.87min,11363.0263671875,11231.69921875,,11505.4384765625,10484.244140625,,9936.0068359375,11397.9287109375,10092.9013671875,10701.80859375,10240.50390625,10735.638671875,10870.0849609375
5298/383.0023mz/4.86min,16777.91796875,15527.119140625,15797.3486328125,15630.1826171875,15374.615234375,15163.375,16338.611328125,14490.5751953125,14871.4755859375,16111.08984375,18524.1796875,15994.580078125,16816.11328125
5299/356.9970mz/4.87min,28541.0703125,29501.291015625,27959.49609375,28417.96484375,28900.7734375,29030.373046875,27376.14453125,26598.375,30873.169921875,28163.00390625,31023.85546875,30963.830078125,29624.408203125
5301/350.9938mz/4.87min,19756.45703125,22401.75390625,18939.615234375,19051.080078125,21260.837890625,19331.12890625,19166.8984375,20105.357421875,20172.142578125,21087.80078125,19271.541015625,,20428.970703125
5302/320.9972mz/4.87min,13774.19140625,11717.94921875,12775.1220703125,13914.6513671875,12814.1416015625,13440.015625,,13039.7177734375,12529.6533203125,14311.5419921875,12686.412109375,,13327.7470703125
5303/322.9967mz/4.87min,17787.201171875,17250.298828125,16696.970703125,16624.44140625,17020.0078125,19109.447265625,15968.177734375,17970.935546875,17359.822265625,18719.255859375,16858.96875,17562.16015625,18745.66015625
5306/338.9947mz/4.88min,29102.8984375,27672.22265625,28772.65625,29562.005859375,25583.9375,25208.017578125,26809.404296875,25191.548828125,27609.646484375,25123.541015625,25045.22265625,28130.45703125,26924.609375
5307/330.9854mz/4.88min,27111.427734375,24289.802734375,25710.484375,26610.625,23306.91796875,22558.533203125,25415.8828125,24371.0625,25589.37109375,28025.830078125,26391.20703125,25430.76953125,26868.240234375
5308/455.0095mz/4.88min,17304.84765625,17743.724609375,18527.7734375,18746.18359375,19643.189453125,19089.970703125,17611.095703125,17063.958984375,17787.537109375,18934.083984375,18374.21875,18184.380859375,18730.005859375
5314/304.9950mz/4.88min,15705.90234375,15857.8203125,,14121.00390625,15363.083984375,14574.228515625,14489.208984375,13069.509765625,14130.8564453125,13123.900390625,13792.3447265625,15058.8857421875,14727.67578125
5317/346.9948mz/4.87min,14991.6640625,14379.8173828125,13784.4677734375,14010.4541015625,14868.39453125,16213.6259765625,13245.0693359375,12888.990234375,15576.962890625,13152.0771484375,13742.5556640625,13267.0546875,15033.361328125
5318/374.9912mz/4.88min,34175.6875,33776.9296875,32811.23046875,33972.96875,33933.640625,32037.267578125,32527.33203125,31811.328125,32681.134765625,34680.29296875,34183.6328125,31235.89453125,
5320/376.9972mz/4.89min,17539.521484375,17553.166015625,16883.099609375,18294.43359375,17905.89453125,17835.470703125,16370.0615234375,17529.44921875,17445.119140625,16965.763671875,17384.439453125,17759.80078125,17007.26953125
5323/352.9968mz/4.89min,,12375.8134765625,10904.2666015625,11872.341796875,12636.388671875,11825.7431640625,10716.11328125,,11794.716796875,13054.93359375,10975.8466796875,13156.1669921875,12314.5263671875
