row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,PS-PS_neg_53.mzML Peak height,CG-C13_neg_52.mzML Peak height,MI-B14_neg_49.mzML Peak height,CG-C22_neg_50.mzML Peak height,MI-B24_neg_47.mzML Peak height,QC_neg_45.mzML Peak height,MI-ML_neg_48.mzML Peak height,QC_neg_56.mzML Peak height,QC_neg_51.mzML Peak height,PB_neg_42.mzML Peak height,CG-CG_neg_55.mzML Peak height,ASP-ASP_neg_54.mzML Peak height,QC_neg_46.mzML Peak height,
7042,434.9965828841216,5.8551197,,,,,,,,,,,11300.568,10717.437,0,11197.391,10049.174,10329.15,10013.453,10508.134,10192.003,11132.036,9517.371,10161.345,10133.502,
7043,465.3014187150518,5.878708,,,,,,,,,,,0,0,17802.992,0,3298.245,9724.916,52635.07,9597.526,9530.736,0,1336.5106,1517.6329,9747.255,
7044,299.15311556886746,5.888609,,,,,,,,,,,9503.285,13405.762,10950.771,10362.852,9155.587,12339.905,11765.58,12472.6875,12704.389,8025.605,14537.777,14332.487,10678.387,
7045,485.32701721933427,5.885166,,,,,,,,,,,0,0,44341.277,0,8103.902,19352.95,96256.11,20084.527,19403.066,0,0,0,18383.85,
7046,466.9993571695577,5.8758063,,,,,,,,,,,9783.586,10880.14,11087.163,11320.819,9683.74,10537.922,12495.6875,10393.669,9837.822,10928.83,10263.036,11211.423,9949.173,
7047,153.86836494751418,5.896294,,,,,,,,,,,36140.402,36665.57,39956.16,35955.16,36660.043,37209.664,35925.473,36011.953,35584.918,36272.645,36994.71,35433.617,37799.03,
7048,155.86548102680965,5.8937306,,,,,,,,,,,25121.912,26187.486,24475.553,24294.8,24593.094,23788.24,24333.031,23243.072,24680.508,26102.635,25388.096,24907.635,24786.842,
7049,119.90761897495314,5.901276,,,,,,,,,,,8360.341,8605.646,10195.839,7279.499,9035.489,10417.075,0,8118.9336,8955.678,7733.004,8018.8794,7906.2437,8515.518,
7050,493.00189092088664,5.8905334,,,,,,,,,,,9460.516,10171.353,10110.861,10138.474,9299.06,10384.554,9709.359,10144.758,10715.251,9356.834,9424.315,10806.267,9683.297,
7051,297.15330965965484,5.8988523,,,,,,,,,,,171467.95,221206.84,175012.11,165227.73,131708.72,198893.17,208367.14,201690.0,195560.2,138517.58,251006.86,223158.36,193484.17,
7052,434.9971800370212,5.896293,,,,,,,,,,,10243.216,9092.752,10116.083,10251.992,9594.269,9907.047,10061.045,9319.948,9193.504,10501.869,9323.483,9973.65,9919.542,
7053,299.1530490414683,5.900772,,,,,,,,,,,9503.285,13405.762,10341.074,10362.852,9155.587,12339.905,11765.58,12472.6875,11372.7295,7920.162,15160.711,13393.737,12523.619,
7054,467.3160533623862,5.9029956,,,,,,,,,,,0,0,15279.857,0,3109.673,7822.067,40811.82,8100.9043,7204.571,0,0,0,8405.396,
7055,155.86544598191563,5.907257,,,,,,,,,,,25178.014,26187.486,22870.443,24126.322,26163.035,0,24333.031,25077.55,23431.803,26102.635,25196.709,24907.635,24786.842,
7056,539.3046485794227,5.9101334,,,,,,,,,,,0,0,64890.004,0,19044.062,34847.06,209830.12,34262.83,40822.89,0,0,0,36867.145,
7057,541.3074562848605,5.9101334,,,,,,,,,,,0,0,7797.7134,0,2549.8938,4576.3623,19824.936,4249.812,4584.975,0,0,0,4647.778,
7058,501.3214160260451,5.914888,,,,,,,,,,,0,0,14222.937,0,4703.5674,8455.356,40041.3,7881.3286,8203.844,0,0,0,8685.71,
7059,499.30660729370373,5.9160767,,,,,,,,,,,0,0,7652.401,0,3289.576,3891.2014,21012.84,4505.659,3838.6523,0,0,0,5175.2446,
7060,805.4368604025537,5.9171786,,,,,,,,,,,0,1392.0,0,2967.6697,0,3244.8674,0,3449.1792,3661.344,0,16029.786,0,2832.4075,
7061,155.8654606223048,5.923184,,,,,,,,,,,25178.014,25050.451,22870.443,25243.91,26163.035,23630.607,24333.031,24425.076,23141.814,23842.977,25196.709,24907.635,24786.842,
7062,153.86836105536972,5.925107,,,,,,,,,,,35078.375,34907.645,34112.723,34111.473,36660.043,37395.11,35925.473,37126.5,34875.375,37490.46,36153.94,35895.332,37799.03,
7063,221.15462884243314,5.951989,,,,,,,,,,,11865.541,10200.448,11041.963,10587.843,11354.481,9277.096,10825.282,10984.832,11034.381,10995.119,12087.023,10687.525,10767.992,
7064,155.86548880014382,5.9445515,,,,,,,,,,,23443.8,0,22511.992,25243.91,26163.035,23630.607,22964.475,24425.076,23842.205,24933.283,23922.53,29795.383,21376.727,
7065,279.16336829737156,5.951989,,,,,,,,,,,8331.051,8921.11,8950.868,9280.861,10112.118,9347.83,8897.427,7474.972,9278.107,10691.461,8416.883,9000.461,10766.351,
7066,455.00137660891994,5.9532704,,,,,,,,,,,9755.226,9885.5625,9650.036,9575.084,9966.889,9574.511,9870.761,10835.269,10251.0625,9793.688,10501.585,9569.885,10592.813,
7067,467.3161980581537,5.9612546,,,,,,,,,,,0,0,16866.768,0,4615.904,6749.188,34239.11,7108.173,7315.3877,0,0,0,7679.1133,
7068,153.86835241758038,5.957753,,,,,,,,,,,35269.375,35024.113,34112.723,34365.71,33540.15,33392.684,35295.207,37126.5,34520.06,37490.46,33835.324,35725.69,33879.176,
7069,266.15111161880776,5.945579,,,,,,,,,,,11676.824,11988.792,13516.017,13716.825,14141.365,15773.125,13510.12,14226.111,15090.703,0,12651.83,13249.391,11914.173,
7070,567.2994034205993,5.973143,,,,,,,,,,,0,0,131887.62,0,36615.902,44974.85,192175.05,47669.965,41691.305,0,0,0,45348.02,
7071,421.2804333304447,5.977177,,,,,,,,,,,0,11871.906,8917.529,8935.109,3269.1914,4065.629,0,4771.885,4496.828,0,0,0,4154.9697,
7072,569.3025873210862,5.976707,,,,,,,,,,,0,0,15181.09,0,5104.0894,5287.1646,23119.479,4815.948,5227.85,0,0,0,6637.649,
7073,153.86835316570193,5.984637,,,,,,,,,,,35269.375,35024.113,33421.402,36001.99,33540.15,31412.29,34910.23,34053.844,34170.516,35498.742,33385.723,35725.69,34799.01,
7074,233.1546728976082,5.986558,,,,,,,,,,,14366.748,12378.717,13562.82,15667.179,13073.424,12630.954,13919.809,12951.32,13614.703,13586.654,13912.852,12769.861,13779.562,
7075,279.16347038705857,5.9980793,,,,,,,,,,,9520.958,8297.758,8933.88,10242.013,8549.479,9347.83,9505.76,7667.8125,9212.771,9571.629,7873.4224,7901.121,10409.866,
7076,160.9354074350146,5.993601,,,,,,,,,,,9160.672,10211.609,9881.939,10687.398,10602.58,10707.092,10055.921,10544.172,11460.14,11696.344,9716.45,10570.9375,9879.899,
7077,243.19617160043876,5.991904,,,,,,,,,,,27800.355,7244.8594,8174.1274,0,0,13360.695,10669.496,15263.065,12958.839,0,29820.025,15962.755,15942.086,
7078,443.34895208899616,5.998719,,,,,,,,,,,2514.2131,17834.094,215614.16,5647.716,11758.742,38010.316,2383.8867,38517.2,34404.773,3917.802,2157.2273,2107.9822,38656.137,
7079,433.32018687377746,5.9988213,,,,,,,,,,,0,5321.49,68239.414,0,3432.5356,13945.465,0,11400.275,12269.431,0,0,0,11642.554,
7080,435.31800464980034,5.995569,,,,,,,,,,,0,2380.1855,21941.025,0,0,4725.3354,0,3987.2332,4161.653,0,0,0,4868.145,
7081,460.33916799066725,5.9983387,,,,,,,,,,,0,2321.54,25714.432,0,0,5279.4033,0,4821.1553,5132.148,0,0,0,5282.5317,
7082,495.31219669642695,5.997628,,,,,,,,,,,0,2673.6672,24962.59,0,1700.576,5034.0063,0,5243.1987,5557.9434,0,0,0,4170.5444,
7083,515.2794603375343,5.9955697,,,,,,,,,,,0,1662.9828,14950.264,0,0,2645.4258,0,2591.5674,2273.128,0,0,0,2603.421,
7084,155.865508201327,5.998082,,,,,,,,,,,23854.676,25938.873,21087.451,22684.342,23073.145,23463.32,22496.863,21946.668,21465.885,23756.195,22315.582,23728.508,23635.703,
7085,487.3433150960089,6.002862,,,,,,,,,,,0,0,9867.359,0,3018.96,5915.8184,27399.252,5585.321,5320.667,0,0,0,5150.9653,
7086,299.15336593604155,6.0048194,,,,,,,,,,,8121.2666,9847.857,7986.427,0,5467.9297,7810.2227,8298.956,8431.438,8730.719,5626.7925,10244.5,8619.377,8728.336,
7087,297.15317068305234,6.0044794,,,,,,,,,,,106243.234,174193.72,130068.5,114744.35,81952.58,126933.0,133456.25,137251.05,131431.48,85119.055,166469.7,140706.97,126437.695,
7088,537.2899735908862,6.004048,,,,,,,,,,,0,0,17196.498,0,5827.1426,9983.242,43667.508,10293.464,7927.5586,0,0,0,7622.1357,
7089,345.10996878936396,6.0064015,,,,,,,,,,,7733.413,9916.994,9107.351,8604.776,8591.972,9020.22,8553.373,10371.268,8284.085,8779.32,10260.911,9633.7705,10074.117,
7090,153.86833034034055,6.010884,,,,,,,,,,,32974.598,30662.088,33421.402,36001.99,32495.893,32204.715,34910.23,34053.844,32633.16,35498.742,31841.803,34299.316,33228.13,
7091,469.33186648255605,6.020698,,,,,,,,,,,0,0,35330.355,0,10995.36,18252.998,94562.16,15941.619,19140.975,0,0,0,17624.844,
7092,265.14789581142367,6.001922,,,,,,,,,,,52753.31,48822.68,50046.73,59711.527,50479.816,55943.473,50899.324,54574.625,52641.625,58334.38,56002.21,48900.95,53636.438,
7093,467.31633488619,6.0325828,,,,,,,,,,,0,0,48251.84,0,9553.2295,22783.92,116303.586,22947.512,23323.332,0,0,0,23284.398,
7094,365.1632339714884,6.0403337,,,,,,,,,,,11951.9375,12180.901,13811.546,11661.796,14714.781,11509.536,13214.596,12066.906,11714.229,11391.948,12126.807,12826.536,13491.892,
7095,155.8654554035512,6.03585,,,,,,,,,,,22621.512,21835.355,23251.219,22355.773,20949.004,23463.32,20414.81,21946.668,21067.21,22767.64,19932.266,22551.625,23635.703,
7096,153.8683738542274,6.042252,,,,,,,,,,,33726.496,31431.617,32780.555,31911.477,34466.5,33588.21,31822.727,31098.717,30146.889,33096.75,30733.783,33271.516,33228.13,
7097,265.14793519541416,6.040532,,,,,,,,,,,40015.848,0,42699.72,50206.508,43046.24,45043.953,43191.156,37467.457,44902.152,0,45682.492,41636.78,50088.42,
7098,279.1635656719463,6.0608187,,,,,,,,,,,9570.231,10206.473,9922.994,10513.28,10447.27,10348.174,10761.898,9053.109,9763.759,10458.546,8186.8174,8778.077,11190.5,
7099,160.93542498740692,6.0678587,,,,,,,,,,,10841.516,10764.196,11261.616,11101.706,11572.807,10270.931,11314.939,11361.2705,11772.91,11823.447,11704.847,10975.9375,9935.467,
7100,534.3379726461534,6.0642333,,,,,,,,,,,0,43136.7,17238.951,59066.75,0,2312.5647,0,0,2164.1018,0,0,0,2555.82,
7101,485.32643905562264,6.0753856,,,,,,,,,,,0,0,15985.043,0,2946.919,5700.6533,32789.71,6776.014,5708.9893,0,0,0,7568.0835,
7102,155.86544451485403,6.0838633,,,,,,,,,,,20850.098,21785.68,22058.25,22487.457,20335.254,21223.016,20414.81,20907.299,23309.766,23478.777,19932.266,21765.805,23230.105,
7103,279.1634063777404,6.064463,,,,,,,,,,,9570.231,10206.473,9922.994,0,10447.27,10191.464,10761.898,9053.109,9763.759,10458.546,8186.8174,8778.077,11190.5,
7104,265.14792643440677,6.0706005,,,,,,,,,,,37111.125,36348.453,38228.3,39459.668,0,40568.727,42701.54,37467.457,39778.77,40275.49,36943.113,38685.03,41310.81,
7105,483.3115342698467,6.0884643,,,,,,,,,,,0,0,14186.935,0,3701.8594,6376.1284,23761.34,5592.28,6270.955,0,0,0,6410.6187,
7106,153.86836624828746,6.092826,,,,,,,,,,,31500.838,32712.824,30241.41,29935.188,34075.047,33588.21,31282.484,31558.48,29169.348,32236.348,28730.176,33621.527,29377.848,
7107,471.34764006452303,6.1074,,,,,,,,,,,0,15024.81,0,29842.668,0,15990.1875,0,18372.752,15429.985,0,78025.914,0,16599.166,
7108,265.14785623052734,6.095385,,,,,,,,,,,37111.125,36228.43,38228.3,37012.28,35401.72,40568.727,34825.016,34269.715,34602.492,37933.098,34074.266,33942.98,36597.027,
7109,297.24351665829977,6.126809,,,,,,,,,,,0,6524.492,11114.076,0,5518.362,0,20738.174,8120.625,8007.7705,3539.667,0,3242.9397,6751.5215,
7110,155.86544733669953,6.1145926,,,,,,,,,,,21664.922,21673.285,21677.133,22487.457,20271.434,21223.016,19940.072,20907.299,21040.191,23478.777,17682.766,21090.39,23230.105,
7111,321.20992384189697,6.115232,,,,,,,,,,,6926.908,14127.336,14223.998,8514.465,7115.1777,8349.529,6319.8716,8995.446,8654.902,6289.16,5076.609,6183.767,7915.064,
7112,160.93538403375229,6.1235533,,,,,,,,,,,10954.3545,12366.228,11786.484,10977.936,11584.43,10239.998,12277.299,12168.72,10754.1455,11858.67,11380.16,11997.563,10595.954,
7113,297.15299271702634,6.111389,,,,,,,,,,,14139.833,17853.506,16048.494,18175.06,15600.346,19369.05,18016.912,16095.638,15426.448,15980.023,18556.355,17122.127,19123.326,
7114,297.24340094114405,6.134435,,,,,,,,,,,9060.081,6524.492,11155.01,5231.2397,5518.362,8839.88,17540.494,8120.625,8007.7705,3539.667,5138.178,3242.9397,6751.5215,
7115,265.1478267112535,6.1299534,,,,,,,,,,,32388.732,33624.465,32252.555,33403.137,32316.355,34334.89,32410.508,34269.715,33226.977,34890.89,31652.441,32109.281,32471.225,
7116,160.9354095349495,6.153,,,,,,,,,,,10954.3545,11908.743,10770.879,11219.191,10581.668,13018.355,10775.093,12168.72,10902.125,11311.402,11380.16,11630.076,11273.926,
7117,355.22781356011706,6.155058,,,,,,,,,,,0,8995.197,15106.049,6449.943,4829.2534,8694.789,0,11102.575,8647.898,0,0,0,8455.896,
7118,471.3473795144098,6.1583624,,,,,,,,,,,0,2446.0728,0,5653.71,0,5029.936,0,0,0,0,11125.282,0,0,
7119,311.1687526268898,6.176044,,,,,,,,,,,40734.863,47829.117,43189.54,42327.54,34209.785,44670.844,45799.027,48529.887,46251.324,32347.275,60678.258,42671.723,45883.79,
7120,469.33210510601305,6.1645474,,,,,,,,,,,0,0,71969.14,0,18855.227,28659.2,135352.75,30673.578,30484.855,0,0,0,28882.967,
7121,160.9354041430946,6.174126,,,,,,,,,,,12525.167,11908.743,10770.879,11847.514,10735.814,13018.355,10898.559,11966.662,10902.125,12079.729,11315.469,11630.076,11273.926,
7122,465.30193484129586,6.1742983,,,,,,,,,,,1830.2168,1639.5452,10193.604,0,2474.5933,3681.2114,14386.655,4102.7183,4127.0894,0,1722.1929,0,3210.7827,
7123,265.1478875320458,6.1645207,,,,,,,,,,,29223.197,31140.066,32252.555,31863.867,31008.72,32989.043,29588.943,29841.889,30018.555,30793.836,28938.06,30406.383,34395.516,
7124,312.17200593821536,6.1910305,,,,,,,,,,,8764.472,11924.032,9438.98,8739.395,7151.4136,9734.47,10158.295,0,10151.042,9896.61,14072.39,10464.213,9123.272,
7125,311.1687950692894,6.2074156,,,,,,,,,,,43582.402,58615.87,43189.54,48102.56,34209.785,45776.4,52906.152,48529.887,47937.066,34445.543,73848.75,51791.23,45883.79,
7126,279.16341916749013,6.1920514,,,,,,,,,,,20973.771,20662.775,21964.791,24279.086,20206.346,22227.914,21433.23,18526.61,21949.977,23398.941,19837.797,18473.24,26505.484,
7127,277.144739637203,6.1926928,,,,,,,,,,,16597.725,17660.244,18717.008,16420.637,16121.182,14784.486,15345.693,14806.078,19762.582,16374.951,18793.04,18403.318,15037.187,
7128,160.93544766729775,6.1946115,,,,,,,,,,,12525.167,11570.657,10770.879,10693.32,10735.814,10976.082,10898.559,11391.582,11293.0,12079.729,11463.574,12061.827,11153.464,
7129,396.2544903531017,6.2018723,,,,,,,,,,,0,10218.831,8997.89,11652.211,1988.4196,3321.6301,0,4505.493,4206.604,0,0,0,3288.701,
7130,471.3473999434556,6.2014527,,,,,,,,,,,0,0,15657.901,0,0,3888.993,0,2621.8867,3875.4502,0,3244.0085,0,3302.441,
7131,160.93538989939532,6.2343006,,,,,,,,,,,10597.924,10748.84,11759.191,11841.659,11410.835,11774.639,10991.961,12138.011,11293.0,11497.225,11463.574,11083.938,12970.62,
7132,311.1688411933676,6.254145,,,,,,,,,,,83661.93,95935.336,89439.96,81848.57,75575.46,93309.31,96451.27,89842.96,89704.17,79265.33,117183.15,90046.56,88589.7,
7133,376.0782180509816,6.2522354,,,,,,,,,,,0,1304.0687,0,1111.9839,1492.3662,10741.988,1743.8625,11223.44,9125.163,1594.4187,1607.7456,1228.2994,8798.043,
7134,279.1633776347925,6.2663097,,,,,,,,,,,15999.041,14495.042,15605.242,15869.374,15834.692,18206.396,17560.055,14122.644,14477.291,20020.594,12486.75,13743.868,16263.626,
7135,537.2888936902729,6.2917547,,,,,,,,,,,0,0,35305.63,0,10781.575,17495.594,80720.41,19125.225,16317.15,0,0,0,17500.227,
7136,309.17402343557796,6.291914,,,,,,,,,,,14617.775,13294.363,14914.753,14138.092,14810.568,14139.277,13598.703,14265.8,13507.066,16603.756,14216.6455,16004.028,14246.089,
7137,160.93542235043904,6.293195,,,,,,,,,,,9948.28,11625.786,12369.642,12022.813,11788.418,11892.543,11155.683,11623.293,11235.395,11736.785,11568.861,10499.349,11718.605,
7138,467.31664636270347,6.2976995,,,,,,,,,,,0,0,16552.127,0,6067.8594,7346.046,23795.535,5782.927,6711.1416,0,0,0,6235.445,
7139,471.346712427288,6.3084,,,,,,,,,,,0,0,6997.445,0,2413.0818,4142.28,12553.776,3919.1667,3826.3293,0,0,0,2938.525,
7140,379.15613128044504,6.3463287,,,,,,,,,,,8553.267,10545.02,8907.003,9322.505,5880.5596,8589.939,9987.968,10229.259,11010.9375,6278.7783,15466.305,11013.518,9231.799,
7141,313.1688053853466,6.343127,,,,,,,,,,,17406.371,22220.906,20325.934,20129.666,12647.256,20760.137,23178.74,22585.459,21807.05,11697.328,38403.74,22552.568,21535.414,
7142,311.1692480433902,6.345049,,,,,,,,,,,280127.7,385847.03,304367.88,296830.6,189656.83,357974.0,394674.88,390005.62,377472.28,192302.6,668714.7,425806.6,367779.38,
7143,469.332229149014,6.3464475,,,,,,,,,,,0,0,30633.795,0,9000.59,12021.474,51314.44,12591.819,11102.142,0,0,0,12502.652,
7144,279.1635818620844,6.361048,,,,,,,,,,,108444.97,117319.37,109869.305,130022.914,117160.25,128988.4,120146.875,108275.93,115601.76,131349.45,112995.77,102754.9,117513.09,
7145,313.16885904562406,6.3551445,,,,,,,,,,,15204.702,20192.203,0,16736.746,11736.505,20760.137,18150.572,22585.459,21807.05,11474.327,27855.201,22355.463,21535.414,
7146,367.1329072163832,6.380897,,,,,,,,,,,4291.319,7000.6855,6944.095,10496.091,3363.3464,5358.898,4618.549,6016.373,5777.2886,2720.524,4262.12,4719.1914,4627.2656,
7147,325.18458511726016,6.3930616,,,,,,,,,,,12759.408,11912.039,55034.2,11747.934,11608.392,19246.285,12838.481,17395.566,17319.627,11428.93,13606.49,12800.167,19126.998,
7148,377.1615146737704,6.384737,,,,,,,,,,,6765.7505,11948.235,10682.867,20359.205,7366.914,9711.24,8874.131,9633.092,11003.277,5898.6104,8303.714,7951.713,10464.141,
7149,409.0999545823594,6.383475,,,,,,,,,,,3263.8691,6671.711,6624.9917,10832.388,3488.682,4655.158,0,0,0,0,0,4144.309,4185.2407,
7150,309.1744467545537,6.3840966,,,,,,,,,,,239378.45,529343.8,452585.3,950551.2,239672.55,422035.66,311932.12,436058.44,424160.2,216454.25,299501.0,251058.12,423575.6,
7151,160.9353858562457,6.41099,,,,,,,,,,,11066.666,10894.222,12225.011,10890.199,10817.042,11647.539,9963.001,10413.398,11281.441,10183.01,11165.559,9859.074,11060.187,
7152,313.16882305479606,6.403308,,,,,,,,,,,13430.839,21485.059,15328.396,14099.264,11248.842,16908.104,16315.081,17525.611,17449.482,11005.757,24266.365,18896.65,17744.938,
7153,415.23120749232663,6.4290094,,,,,,,,,,,0,26643.74,10899.42,17268.107,0,6136.9805,0,6060.5586,6319.3584,0,0,0,6785.866,
7154,160.93536927681103,6.4385166,,,,,,,,,,,12241.818,11933.756,9868.469,10890.199,11239.301,9866.272,10331.853,11221.779,11186.662,10820.741,11165.559,9999.415,11206.116,
7155,523.3097947451198,6.449876,,,,,,,,,,,0,0,11280.376,0,3418.604,4915.9897,23591.57,5962.64,6102.3438,0,0,0,5153.107,
7156,249.1496187508214,6.4628415,,,,,,,,,,,30898.012,26203.45,28779.39,27823.521,27048.326,28038.04,26720.105,29777.922,28404.396,27555.537,34334.17,27098.162,29160.54,
7157,279.1633670338934,6.4590006,,,,,,,,,,,10613.466,10486.921,11276.403,11322.752,11231.96,12123.992,10094.9,9928.063,11035.071,11587.653,12449.95,10224.852,10291.6455,
7158,283.1705666765087,6.4744186,,,,,,,,,,,0,79987.914,60900.766,71906.97,5178.0093,26961.6,0,28478.195,27054.668,0,0,0,27027.928,
7159,250.145578313595,6.476286,,,,,,,,,,,41042.465,43972.324,41263.29,43745.543,45024.094,43541.504,43130.516,45445.215,39376.918,38996.617,44256.78,47459.926,39385.01,
7160,465.3020850552315,6.4779525,,,,,,,,,,,0,0,7336.8145,0,0,3315.7073,10415.829,3339.3848,0,0,1708.4944,1782.1058,3741.4033,
7161,471.34777753164434,6.478414,,,,,,,,,,,0,0,8615.594,0,2354.5708,3969.501,12952.601,3764.3545,3520.9028,0,0,0,4154.034,
7162,487.3423669326808,6.4914885,,,,,,,,,,,0,0,7981.19,0,3069.1733,3092.1938,11907.226,3859.5073,2761.0906,0,0,0,3443.2725,
7163,467.3159082709336,6.5116954,,,,,,,,,,,0,0,11448.569,0,4497.796,4682.4126,24049.072,4727.272,5505.8433,0,0,0,4732.652,
7164,309.1742088224521,6.495488,,,,,,,,,,,11531.78,14263.652,15909.632,22693.41,12594.01,12140.646,13594.909,12010.099,12818.165,12625.255,11784.992,14451.071,12239.268,
7165,313.1688090113828,6.519813,,,,,,,,,,,8999.842,15782.97,11444.807,9123.127,6752.6816,12424.808,10796.803,11053.301,12014.844,6711.4126,17739.553,12376.083,11446.329,
7166,311.16897121910245,6.5223746,,,,,,,,,,,138474.78,259538.4,194917.23,151935.3,97339.46,193604.67,173562.94,199803.34,183953.45,104243.53,284535.38,192505.78,190193.39,
7167,160.93551159746187,6.524943,,,,,,,,,,,12064.135,11255.227,10351.015,9523.609,11408.294,12454.817,10056.148,10327.861,11863.478,10038.571,11477.035,10963.554,0,
7168,465.30221806822635,6.5252867,,,,,,,,,,,1504.6378,2899.9365,5728.151,0,2302.9202,0,10275.483,3882.6252,3921.2063,1251.6385,1481.445,0,2733.367,
7169,299.25895142494926,6.533897,,,,,,,,,,,4875.0034,9365.749,28943.604,7851.652,6058.733,10945.378,24199.953,12193.266,13126.655,4248.1943,4796.5957,5430.4224,11745.441,
7170,309.17411101572236,6.5364566,,,,,,,,,,,9093.933,10329.707,9557.092,11243.289,9393.788,12140.646,9383.657,9133.826,9518.734,10206.643,10165.777,9254.743,11267.143,
7171,353.20056809303253,6.5710273,,,,,,,,,,,8775.07,9137.899,9348.727,9796.995,8340.471,10857.012,10145.538,8939.083,9262.8125,9806.649,7878.7944,8224.494,10116.04,
7172,368.2803256048862,6.603412,,,,,,,,,,,0,11821.28,10208.376,13512.25,1159.8114,3196.1467,0,4304.403,4142.724,0,0,0,4412.545,
7174,355.20653760353105,6.6609917,,,,,,,,,,,0,23490.447,19499.898,0,0,0,0,0,0,0,0,0,0,
7175,353.20545089052337,6.6578736,,,,,,,,,,,0,519875.4,416152.94,0,0,263435.84,0,0,258332.94,0,0,0,266049.1,
7176,421.1882346419375,6.6651354,,,,,,,,,,,3491.7441,9585.474,8845.939,17127.938,4566.375,9313.755,5135.0747,8135.587,8397.436,3879.3813,5099.023,6138.0693,6595.5093,
7177,453.12600488713474,6.663216,,,,,,,,,,,2139.3992,5980.6885,6071.337,11562.826,2330.093,4072.0247,3174.7434,4560.3804,4732.222,2266.0593,3645.204,2280.6338,5293.822,
7178,353.20187051360705,6.6637635,,,,,,,,,,,116998.03,266424.88,0,683477.06,144105.34,263435.84,148468.28,282788.0,278901.44,117955.95,168146.19,135143.69,274588.75,
7179,355.20176388537,6.664457,,,,,,,,,,,7270.3965,23490.447,0,37105.7,9598.482,17992.736,11265.519,15754.521,17512.162,7002.8145,10960.828,10384.563,15555.6455,
7180,467.3169115878083,6.681716,,,,,,,,,,,0,0,51951.277,0,11692.52,14869.808,65657.22,15802.132,15695.55,0,0,0,16218.274,
7181,326.18766563143384,6.685622,,,,,,,,,,,7341.5103,11424.853,9798.998,8593.744,7167.5234,9923.977,9363.757,9887.193,9716.797,6815.49,15429.891,11088.359,9704.891,
7182,325.1844143462494,6.6881833,,,,,,,,,,,35899.51,42697.82,42433.832,38427.01,31904.271,45733.69,41049.58,43159.61,44884.266,28572.955,72376.19,41005.746,45059.438,
7183,465.32118487182834,6.7095175,,,,,,,,,,,0,37177.83,21052.73,31566.71,8206.25,14084.562,0,13067.918,11828.817,0,0,0,14286.005,
7184,102.93304385199446,6.7164707,,,,,,,,,,,16129.61,13927.607,0,14559.988,14878.069,13893.334,16261.672,15243.371,13474.46,16698.176,13745.421,13792.918,13676.217,
7185,451.30613139281377,6.7240815,,,,,,,,,,,0,14067.24,8227.989,12090.634,2571.8342,4354.013,0,4087.9731,5118.3594,0,0,0,5654.875,
7186,461.3514137640896,6.7428083,,,,,,,,,,,0,4966.893,72859.07,1725.0071,5581.1304,11588.335,0,10722.013,10954.082,0,0,0,11624.924,
7187,471.379912235486,6.747717,,,,,,,,,,,2340.9521,14324.522,221819.52,4477.254,13486.48,30728.822,1886.1593,30456.469,29508.334,3179.274,1671.3518,1747.1309,31588.207,
7188,463.3489702465235,6.749067,,,,,,,,,,,0,0,26303.916,0,2372.8936,5103.2734,0,4204.6465,4389.73,0,0,0,4110.919,
7189,488.3700810621381,6.745424,,,,,,,,,,,0,2262.5676,32883.008,0,2841.6738,4892.0,0,4009.042,5962.268,0,0,0,5169.4126,
7190,523.3434136164786,6.7470765,,,,,,,,,,,0,0,17795.078,0,0,2527.533,0,3077.6443,2600.2236,0,0,0,2941.3362,
7191,543.3104487473693,6.746617,,,,,,,,,,,0,3043.1125,38176.055,0,3181.3557,6750.0586,0,5211.941,7002.526,0,0,0,7587.3306,
7192,581.3148456238048,6.751857,,,,,,,,,,,0,0,28282.984,0,8248.957,10172.785,43468.047,11214.964,10613.713,0,0,0,11210.225,
7194,117.92850330789105,6.781005,,,,,,,,,,,33226.68,34076.383,32083.154,33804.184,35503.227,34196.992,34596.156,35326.11,31387.637,35050.543,34940.61,35058.465,35314.92,
7195,326.1875504790975,6.800208,,,,,,,,,,,16520.508,18945.15,17103.973,18663.027,15566.153,18471.572,17319.07,18873.924,18322.666,18387.84,23847.66,17911.51,19197.986,
7196,325.18446360802983,6.8110847,,,,,,,,,,,75313.91,91893.03,87029.305,82956.56,75708.625,85685.56,82340.24,87048.38,85586.41,0,119966.4,88639.76,89159.62,
7197,118.92821238254754,6.7989273,,,,,,,,,,,9647.11,10839.657,10197.12,11732.626,10628.379,11909.888,11232.243,10745.053,10486.523,10041.832,8965.392,11404.553,11123.886,
7198,335.18979581867524,6.819414,,,,,,,,,,,9936.048,8687.193,9511.318,11163.884,8736.388,13313.143,9657.81,11108.473,12888.875,8904.721,10174.319,9719.392,12247.832,
7199,293.17915286556115,6.833497,,,,,,,,,,,39513.473,43879.203,45894.297,44727.137,46406.805,51418.46,47828.63,43633.367,42619.47,48663.188,42728.863,37989.965,47465.152,
7200,399.22779644681975,6.845021,,,,,,,,,,,4146.5312,15831.6,9083.409,26442.084,6403.1216,11177.822,6212.161,10343.161,11089.795,4391.3115,7330.4097,5110.3877,10709.481,
